NAME,DATA_TYPE,CENTER,SCHEDULE,WASTE,ROAD_TYPE,ROAD_NAME,NUM_TYPE,NUM,DISTRICT_CODE,DISTRICT,DISTRICT_URL,UTMX,UTMY
CR-Virgen-de-Africa-38,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Virgen de Africa,Numero,38,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.655195458797253,40.44121935723363
CR-Badajoz-24,Contenedor de ropa,Parroquia del Espiritu Santo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Badajoz,Numero,24,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6551294666308687,40.44224360620336
CR-Torrelaguna-69,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Torrelaguna,Numero,69,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.653035394313947,40.442873833680586
CR-Daroca-108,Contenedor de ropa,Punto Limpio Fijo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Daroca,Numero,108,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6314407632021743,40.419434802075216
CR-Francisco-Rioja-14,Contenedor de ropa,Centro Deportivo Municipal Pueblo Nuevo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Francisco Rioja,Numero,14,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6383103254252056,40.429830099795254
CR-San-Maximiliano-26,Contenedor de ropa,Polideportivo Las Cocheras,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,San Maximiliano,Numero,26,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.654103327099697,40.425411718020115
CR-Nuestra-Señora-de-Villar-6,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Nuestra Señora de Villar,Numero,6,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.646900549172706,40.44426967977256
CR-Torrelaguna-35,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Torrelaguna,Numero,35,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6530873556105123,40.44271137781993
CR-Torrelaguna-5,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Torrelaguna,Numero,5,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6504032560330693,40.44134137376616
CR-Julian-Hernandez-19,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Julian Hernandez,Numero,19,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6517493085225587,40.45574172073448
CR-Badajoz-13,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Badajoz,Numero,13,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6529873288170194,40.44399942145835
CR-Agastia-31,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Agastia,Numero,31,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6519693002364173,40.44687453839443
CR-Donostiarra-23,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Donostiarra,Numero,23,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,-3.6567286385735045,40.43558118907279
CR-Pradera-Vaquerizas-9,Contenedor de ropa,"Centro Cultural ""Alfredo Kraus""",Lunes a Sabado 9:00 a 14:00 y 16:00 a 20:30,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Glorieta,Pradera Vaquerizas,Numero,9,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.7216508552465246,40.490811268285526
CR-Monforte-de-Lemos-38,Contenedor de ropa,"Centro De Mayores ""La Vaguada""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Monforte de Lemos,Numero,38,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.7094712992383077,40.47860362581299
CR-Fermin-Caballero-17,Contenedor de ropa,"Centro De Mayores ""Vocal Vecino  Justo Sierra""",Lunes a Viernes 9:00 a 21:00. Sabados y Domingos 10:00 a 14:00 y 16:00 a 21:00,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Fermin Caballero,Numero,17,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.701341479863733,40.486019496578216
CR-La-Maso-80,Contenedor de ropa,"Centro Deportivo Municipal ""La Maso""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,La Maso,Numero,80,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.7147284701489114,40.484651998736254
CR-Monforte-de-Lemos-13,Contenedor de ropa,Centro Deportivo Municipal Vicente del Bosque,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Monforte de Lemos,Numero,13,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.6935004643022693,40.478917224696204
CR-Buitrago-de-Lozoya-22,Contenedor de ropa,"Centro Servicios Sociales ""San Vicente Paul""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Buitrago de Lozoya,Numero,22,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.7164663558065536,40.47261474940348
CR-Mira-El-Rio-4,Contenedor de ropa,"Centro Sociocultural ""Alfonso XII""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Mira El Rio,Numero,4,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.777853952050724,40.51970164581367
CR-Ginzo-de-Limia-2,Contenedor de ropa,"Colegio Publico ""Breogan""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Ginzo de Limia,Numero,2,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.7024498798960583,40.47559482188484
CR-Nuria-83,Contenedor de ropa,"Instalacion Deportiva Municipal ""Mirasierra""",No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Nuria,Numero,83,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.71121863064148,40.49486346901796
CR-San-Leandro-9,Contenedor de ropa,Mercadillo en la via publica de El Pardo,Viernes 9:00 a 14:00,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,San Leandro,Numero,9,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.7756892912760724,40.51790010093208
CR-San-Cugat-del-Valles-8,Contenedor de ropa,Mercadillo en la via publica de Santa Ana,Miercoles 9:00 a 14:00,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,San Cugat del Valles,Numero,8,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.6952999723837707,40.49690014013434
CR-Ubeda-6,Contenedor de ropa,Punto Limpio Fijo,Lunes a Sabado 8:00 a 20:00. Domingo y festivos 9:00 a 14:00.  24 y 31 de diciembre 8:00 a 14:00. 25 de diciembre y 1 y 6 enero CERRADO.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Ubeda,Numero,6,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,-3.716520468320046,40.482254705920106
CR-Mota-del-Cuervo-21,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Mota del Cuervo,Numero,21,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.630653252267141,40.46537458480486
CR-Provencio-20,Contenedor de ropa,Centro Deportivo Luis Aragones,Lunes a Domingo 8:30 a 21:15,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Provencio,Numero,20,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.628503084408729,40.46531458479581
CR-Tribaldos-2,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Tribaldos,Numero,2,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6329189262847477,40.46733462842533
CR-Chaparral-16,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Chaparral,Numero,16,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6357034710606273,40.470714742579894
CR-Chiquinquira-2,Contenedor de ropa,C. Comercial Colombia,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Chiquinquira,Numero,2,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6365094545197696,40.47269426394184
CR-Manizales-30,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Manizales,Numero,30,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.636325330950773,40.47438382991703
CR-Avd-Barranquilla-11,Contenedor de ropa,Plaza dia,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Barranquilla,Numero,11,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.640166726580127,40.475344325097474
CR-Santa-Virgilia-15,Contenedor de ropa,Centro Cultural de Hortaleza,Lunes a Jueves 9:00 a 14:00 y de 17:00 a 19:00. Viernes 9:00 a 14:00. Julio y Agosto 9:00 a 14:00.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Santa Virgilia,Numero,15,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6420458206123487,40.47752740575858
CR-Santa-Susana-39,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Santa Susana,Numero,39,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6472370977452675,40.47879042699848
CR-Santa-Susana-6,Contenedor de ropa,Centro Mayores Huerta de la Salud II,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Santa Susana,Numero,6,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.646696059270552,40.476787339143385
CR-Mar-Menor-13,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Mar Menor,Numero,13,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6436358801985764,40.47501731192833
CR-Mar-de-Antillas-10,Contenedor de ropa,Centro Mayores Huerta de la Salud I,Lunes a Viernes 9:00 a 14:00 y de 16:00 a 20:30. Sabados/Domingos y festivos 10:00 a 14:00 y de 16:00 a 20:30,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Mar de Antillas,Numero,10,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6458290505600637,40.476047325581305
CR-Estrecho-de-ormuz-13,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Estrecho de ormuz,Numero,13,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.643235884400946,40.47164720975906
CR-Gran-Via-de-Hortaleza-84,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Gran Via de Hortaleza,Numero,84,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6453894786203165,40.46853098116137
CR-Javier-de-quinto-12,Contenedor de ropa,C.Servicios sociales Concepcion Arenal,Lunes a Viernes 9:00 a 14:00 y de 15:00 a 19:00,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Javier de quinto,Numero,12,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.641875825896344,40.46735712712205
CR-Emigrantes-13,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Emigrantes,Numero,13,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.637995521791753,40.46839707589624
CR-Canillas-121,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Carretera,Canillas,Numero,121,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6376055945239947,40.46615707155494
CR-Torquemada-10,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Torquemada,Numero,10,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6394756007578546,40.46664709996563
CR-Canillas-47,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Carretera,Canillas,Numero,47,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.646616060910863,40.46437702068358
CR-Pegaso-2,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Pegaso,Numero,2,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6491311499743557,40.46366400629818
CR-Puerto-de-Santa-Maria-14,Contenedor de ropa,instalacion deportivo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Puerto de Santa Maria,Numero,14,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.650929256606429,40.45557976517822
CR-Moscatelas-10,Contenedor de ropa,Farmacia,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Moscatelas,Numero,10,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.649396194985868,40.45784685353861
CR-Carril-del-Conde-61,Contenedor de ropa,Instalacion Deportiva Basica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Carril del Conde,Numero,61,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.653919834338528,40.460850354221705
CR-Andorra-41,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Andorra,Numero,41,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6458559395860175,40.46066686421467
CR-Calanda-28,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Calanda,Numero,28,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.642515774466065,40.46281691638422
CR-Alcorisa-21,Contenedor de ropa,Mercadillo en la via publica de la calle Alcorisa - camino Silvano,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Alcorisa,Numero,21,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6408757070883846,40.4632670113875
CR-Silvano-77,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Silvano,Numero,77,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6369255291116387,40.463766952720334
CR-Silvano-150,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Silvano,Numero,150,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.629085039591424,40.46318700873394
CR-Tomas-Redondo-8,Contenedor de ropa,Punto Limpio Fijo,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Calle,Tomas Redondo,Numero,8,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.627908981961448,40.47089122262178
CR-Niceto-Alcala-Zamora-48,Contenedor de ropa,Colegio Publico Cortes de Cadiz,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Avenida,Niceto Alcala Zamora,Numero,48,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.6555701790808466,40.498790528037716
CR-Santa-Adela-36,Contenedor de ropa,Via Publica,No hay informacion.,Ropa y calzado usados\nBolsos/cinturones y complementos de vestir\nMuñecos de peluche,Estacion,Santa Adela,Numero,36,16,Hortaleza,https://wikidata.org/entity/Q1928529,-3.64746114916996,40.47988448178437
