IDDispenserRubbish,IDDistrict,DistrictName,same_as_wikidata_district,IDNeighborhood,NeighborhoodName,Active,InstallDate,Address,Model
516587,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,22/02/2011,CALLE DE LA TURBA 23,50_LTS_EX
516721,11,Carabanchel,https://wikidata.org/entity/Q1001991,112,OPANEL,OPERATIVO,22/02/2011,CALLE DE ANTONIO DE LEYVA 37B,50_LTS_EX
516913,20,San Blas,https://wikidata.org/entity/Q2001937,202,HELLIN,OPERATIVO,23/02/2011,CALLE DE ALBAIDA 70,50_LTS_EX
516997,21,Barajas,https://wikidata.org/entity/Q807230,214,TIMON,OPERATIVO,23/02/2011,CALLE DE ALAR DEL REY 39,50_LTS_EX
517045,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,23/02/2011,CALLE DEL PINTOR IGNACIO DE ZULOAGA 20,50_LTS_EX
517464,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,155,SAN PASCUAL,OPERATIVO,24/02/2011,CALLE DE AGASTIA 55,50_LTS_EX
517493,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,CONCEPCION,OPERATIVO,24/02/2011,CALLE DE GOITIA 7,50_LTS_EX
517761,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,25/02/2011,CALLE DE ANTONIO SANFIZ 19,50_LTS_EX
517798,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,25/02/2011,CALLE DE PONFERRADA 10,50_LTS_EX
518032,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,26/02/2011,CALLE DE LA DUQUESA DE TAMAMES 21,50_LTS_EX
518112,11,Carabanchel,https://wikidata.org/entity/Q1001991,114,VISTA ALEGRE,OPERATIVO,28/02/2011,CALLE DEL GENERAL RICARDOS 212,50_LTS_EX
518166,2,Arganzuela,https://wikidata.org/entity/Q2000929,23,CHOPERA,OPERATIVO,28/02/2011,PASEO DE LA CHOPERA 4,50_LTS_EX
518293,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,87,MIRASIERRA,OPERATIVO,28/02/2011,CALLE DE LA COSTA BRAVA 4,50_LTS_EX
518490,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,132,SAN DIEGO,OPERATIVO,04/03/2011,CALLE DEL PUERTO DE BALBARAN 53,50_LTS_EX
518803,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,17/03/2011,CALLE DEL DOCTOR CIRAJAS 12,50_LTS_EX
518950,10,Latina,https://wikidata.org/entity/Q794954,102,PUERTA DEL ANGEL,OPERATIVO,21/12/2011,PASEO DE EXTREMADURA 83,50_LTS_EX
521805,16,Hortaleza,https://wikidata.org/entity/Q1928529,161,PALOMAS,OPERATIVO,19/09/2011,CALLE DE LA ESPUELA 5,50_LTS_EX
526054,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,18/08/2014,CALLE DE LA INFANTA CATALINA MICAELA 31,50_LTS_EX
485018,5,Chamartín,https://wikidata.org/entity/Q1766348,53,CIUDAD JARDIN,OPERATIVO,09/06/2010,CALLE DE JOSEP PLA 5,50_LTS_EX
466691,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,26/05/2010,CALLE DEL MAR DE KARA 11,50_LTS_EX
468289,5,Chamartín,https://wikidata.org/entity/Q1766348,55,NUEVA ESPANA,OPERATIVO,28/05/2010,CALLE DE FRANCISCO SUAREZ 11A,50_LTS_EX
468778,5,Chamartín,https://wikidata.org/entity/Q1766348,55,NUEVA ESPANA,OPERATIVO,31/05/2010,CALLE DE FRAY BERNARDINO SAHAGUN 4,50_LTS_EX
470578,16,Hortaleza,https://wikidata.org/entity/Q1928529,165,APOSTOL SANTIAGO,OPERATIVO,02/06/2010,CALLE DE CUEVAS DEL ALMANZORA 177,50_LTS_EX
470609,10,Latina,https://wikidata.org/entity/Q794954,101,LOS CARMENES,OPERATIVO,02/06/2010,CALLE DE GOTARRENDURA 2,50_LTS_EX
471194,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,02/06/2010,CALLE DE ESTEBAN COLLANTES 56,50_LTS_EX
483682,20,San Blas,https://wikidata.org/entity/Q2001937,205,ROSAS,OPERATIVO,19/05/2010,CALLE DE AINSA 6,50_LTS_EX
484439,20,San Blas,https://wikidata.org/entity/Q2001937,207,CANILLEJAS,OPERATIVO,20/05/2010,CALLE DE NICOLASA GOMEZ 15,50_LTS_EX
484741,16,Hortaleza,https://wikidata.org/entity/Q1928529,162,PIOVERA,OPERATIVO,21/05/2010,CALLE DE VICENTE MORALES 1,50_LTS_EX
491178,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,96,EL PLANTIO,OPERATIVO,22/06/2010,AVENIDA DE LA VICTORIA 56,50_LTS_EX
494023,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,94,VALDEZARZA,OPERATIVO,25/06/2010,CALLE DE OFELIA NIETO 45,50_LTS_EX
497125,3,Retiro,https://wikidata.org/entity/Q2002296,35,LOS JERONIMOS,OPERATIVO,02/07/2010,PASEO DE LA REINA CRISTINA 17,50_LTS_EX
503226,1,Centro,https://wikidata.org/entity/Q1763376,15,UNIVERSIDAD,OPERATIVO,14/07/2010,CALLE DE SAN BERNARDO 10,50_LTS_EX
502713,4,Salamanca,https://wikidata.org/entity/Q1773521,42,GOYA,OPERATIVO,13/07/2010,CALLE DE ALCALA 135B,50_LTS_EX
512227,20,San Blas,https://wikidata.org/entity/Q2001937,207,CANILLEJAS,OPERATIVO,02/11/2010,PLAZA DE LOS GOBELINOS,50_LTS_EX
512151,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,29/10/2010,PASAJE DE LA AVENENCIA 7,50_LTS_EX
514477,7,Chamberí,https://wikidata.org/entity/Q1763370,73,TRAFALGAR,OPERATIVO,12/01/2011,CALLE DE GONZALO DE CORDOBA 19,50_LTS_EX
514480,7,Chamberí,https://wikidata.org/entity/Q1763370,76,VALLEHERMOSO,OPERATIVO,12/01/2011,CALLE DE BRAVO MURILLO 49,50_LTS_EX
513807,20,San Blas,https://wikidata.org/entity/Q2001937,208,EL SALVADOR,OPERATIVO,01/12/2010,CALLE DE TESEO 106,50_LTS_EX
513953,3,Retiro,https://wikidata.org/entity/Q2002296,35,LOS JERONIMOS,OPERATIVO,03/12/2010,AVENIDA DE MENENDEZ PELAYO 11A,50_LTS_EX
514209,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,VENTAS,OPERATIVO,17/12/2010,CALLE DE SAN SECUNDINO 13,50_LTS_EX
515018,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,183,ENSANCHE DE VALLECAS,OPERATIVO,27/01/2011,CALLE DEL CERRO DEL MURMULLO 15,50_LTS_EX
515092,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,156,SAN JUAN BAUTISTA,OPERATIVO,31/01/2011,CALLE DE SORZANO 3,50_LTS_EX
515131,5,Chamartín,https://wikidata.org/entity/Q1766348,56,CASTILLA,OPERATIVO,31/01/2011,AVENIDA DEL RECUERDO 2A,50_LTS_EX
515142,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,VENTAS,OPERATIVO,01/02/2011,CALLE DE SAN EMILIO 66,50_LTS_EX
514782,2,Arganzuela,https://wikidata.org/entity/Q2000929,26,PALOS DE MOGUER,OPERATIVO,24/01/2011,CALLE DE LAS CANARIAS 17,50_LTS_EX
514867,6,Tetuán,https://wikidata.org/entity/Q1773540,61,BELLAS VISTAS,OPERATIVO,25/01/2011,CALLE DE NUMANCIA 17,50_LTS_EX
515661,10,Latina,https://wikidata.org/entity/Q794954,104,ALUCHE,OPERATIVO,14/02/2011,CALLE DE TEMBLEQUE 68,50_LTS_EX
516110,5,Chamartín,https://wikidata.org/entity/Q1766348,53,CIUDAD JARDIN,OPERATIVO,18/02/2011,CALLE DEL PRINCIPE DE VERGARA 142,50_LTS_EX
516163,3,Retiro,https://wikidata.org/entity/Q2002296,34,IBIZA,OPERATIVO,18/02/2011,CALLE DE IBIZA 31,50_LTS_EX
515247,14,Moratalaz,https://wikidata.org/entity/Q2076109,145,FONTARRON,OPERATIVO,02/02/2011,CALLE DEL ARROYO FONTARRON 179,50_LTS_EX
515369,4,Salamanca,https://wikidata.org/entity/Q1773521,41,RECOLETOS,OPERATIVO,07/02/2011,PASEO DE RECOLETOS 20,50_LTS_EX
516492,12,Usera,https://wikidata.org/entity/Q953368,123,SAN FERMIN,OPERATIVO,22/02/2011,CALLE DE TACONERA 49,50_LTS_EX
516495,1,Centro,https://wikidata.org/entity/Q1763376,15,UNIVERSIDAD,OPERATIVO,22/02/2011,CALLE DE SANTA CRUZ DE MARCENADO 33,50_LTS_EX
516634,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,22/02/2011,AVENIDA OROVILLA 37,50_LTS_EX
516799,11,Carabanchel,https://wikidata.org/entity/Q1001991,112,OPANEL,OPERATIVO,22/02/2011,CALLE DE ALEJANDRO SANCHEZ 45,50_LTS_EX
516212,1,Centro,https://wikidata.org/entity/Q1763376,12,EMBAJADORES,OPERATIVO,21/02/2011,CALLE DEL CAPITAN SALAZAR MARTINEZ 2,50_LTS_EX
516291,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,21/02/2011,CALLE MAYOR 81,50_LTS_EX
516332,17,Villaverde,https://wikidata.org/entity/Q919536,171,VILLAVERDE ALTO C.H.,OPERATIVO,21/02/2011,CALLE DE LAS LENGUAS 3,50_LTS_EX
516341,6,Tetuán,https://wikidata.org/entity/Q1773540,62,CUATRO CAMINOS,OPERATIVO,21/02/2011,CALLE DE BRAVO MURILLO 156,50_LTS_EX
517684,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,25/02/2011,CALLE DE ROSA LUXEMBURGO 54,50_LTS_EX
517720,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,CONCEPCION,OPERATIVO,25/02/2011,CALLE DE LA VIRGEN DE LA ROCA 20,50_LTS_EX
517754,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,25/02/2011,CALLE DE HOCES DE LA HERMIDA 47,50_LTS_EX
517832,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,25/02/2011,CALLE DE GONZALO DE BERCEO 40A,50_LTS_EX
517841,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,132,SAN DIEGO,OPERATIVO,25/02/2011,AVENIDA DEL MONTE IGUELDO 96,50_LTS_EX
516872,20,San Blas,https://wikidata.org/entity/Q2001937,201,SIMANCAS,OPERATIVO,23/02/2011,CALLE DE LA VIRGEN DE LA OLIVA 50,50_LTS_EX
517077,11,Carabanchel,https://wikidata.org/entity/Q1001991,113,SAN ISIDRO,OPERATIVO,23/02/2011,GLORIETA DEL MARQUES DE VADILLO 7,50_LTS_EX
517385,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,156,SAN JUAN BAUTISTA,OPERATIVO,24/02/2011,CALLE DE RAMIREZ DE ARELLANO 14,50_LTS_EX
517609,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,24/02/2011,CALLE DE ASCAO 35,50_LTS_EX
518256,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,87,MIRASIERRA,OPERATIVO,28/02/2011,CALLE DE MORALZARZAL 71,50_LTS_EX
518305,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,83,PENA GRANDE,OPERATIVO,28/02/2011,CALLE DEL VALLE DE PINARES LLANOS 1,50_LTS_EX
518302,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,83,PENA GRANDE,OPERATIVO,28/02/2011,CALLE DE LOS RISCOS DE POLANCO 3,50_LTS_EX
517912,20,San Blas,https://wikidata.org/entity/Q2001937,204,ARCOS,OPERATIVO,25/02/2011,CALLE DE AQUITANIA 91,50_LTS_EX
517966,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,26/02/2011,CALLE DEL PINAR DE SAN JOSE 21,50_LTS_EX
518127,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,28/02/2011,CALLE DEL CAMPO DE MONTIEL 50,50_LTS_EX
518225,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,28/02/2011,CALLE DE LA SIERRA DE ATAPUERCA 38,50_LTS_EX
518222,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,28/02/2011,CALLE DE LA SIERRA DE ATAPUERCA 25,50_LTS_EX
523238,14,Moratalaz,https://wikidata.org/entity/Q2076109,143,MARROQUINA,OPERATIVO,03/08/2011,CALLE DE MOLINA DE SEGURA 8,50_LTS_EX
524723,14,Moratalaz,https://wikidata.org/entity/Q2076109,141,PAVONES,OPERATIVO,07/12/2012,CALLE DE EL CAIRO 2,50_LTS_EX
516416,6,Tetuán,https://wikidata.org/entity/Q1773540,63,CASTILLEJOS,OPERATIVO,21/02/2011,CALLE DEL POETA JOAN MARAGALL 61,50_LTS_EX
516422,6,Tetuán,https://wikidata.org/entity/Q1773540,64,ALMENARA,OPERATIVO,21/02/2011,CALLE DE LAS AGUILENAS 15,50_LTS_EX
464732,16,Hortaleza,https://wikidata.org/entity/Q1928529,161,PALOMAS,OPERATIVO,24/05/2010,CALLE DE ENRIQUE DE PRADA 7,50_LTS_EX
466966,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,CANILLAS,OPERATIVO,27/05/2010,CALLE DE TRIBALDOS 58,50_LTS_EX
466998,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,CANILLAS,OPERATIVO,27/05/2010,CALLE DE TORQUEMADA 5,50_LTS_EX
469995,10,Latina,https://wikidata.org/entity/Q794954,101,LOS CARMENES,OPERATIVO,01/06/2010,AVENIDA DEL MANZANARES 20,50_LTS_EX
470563,10,Latina,https://wikidata.org/entity/Q794954,101,LOS CARMENES,OPERATIVO,02/06/2010,CALLE DE SEPULVEDA 65,50_LTS_EX
474861,12,Usera,https://wikidata.org/entity/Q953368,124,ALMENDRALES,OPERATIVO,26/02/2010,CALLE DE LA MADRE CANDIDA MARIA DE JESUS 6,50_LTS_EX
483017,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,131,ENTREVIAS,OPERATIVO,17/05/2010,AVENIDA ENTREVIAS 128,50_LTS_EX
483690,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,CANILLAS,OPERATIVO,19/05/2010,CALLE DE ANDORRA 18,50_LTS_EX
493105,2,Arganzuela,https://wikidata.org/entity/Q2000929,24,LEGAZPI,OPERATIVO,24/06/2010,CALLE DEL PLOMO 5A,50_LTS_EX
496948,3,Retiro,https://wikidata.org/entity/Q2002296,36,NINO JESUS,OPERATIVO,02/07/2010,CALLE DE JUAN DE URBIETA 48,50_LTS_EX
497130,3,Retiro,https://wikidata.org/entity/Q2002296,35,LOS JERONIMOS,OPERATIVO,02/07/2010,PASEO DE LA REINA CRISTINA 23,50_LTS_EX
498981,3,Retiro,https://wikidata.org/entity/Q2002296,34,IBIZA,OPERATIVO,06/07/2010,CALLE DE NARVAEZ 29,50_LTS_EX
499475,3,Retiro,https://wikidata.org/entity/Q2002296,35,LOS JERONIMOS,OPERATIVO,07/07/2010,PASEO DE FELIX AVELLAR BROTERO,50_LTS_EX
514039,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,136,NUMANCIA,OPERATIVO,09/12/2010,CALLE DE RAMON PEREZ DE AYALA 80B,50_LTS_EX
513700,7,Chamberí,https://wikidata.org/entity/Q1763370,76,VALLEHERMOSO,OPERATIVO,30/11/2010,AVENIDA DE PABLO IGLESIAS 7,50_LTS_EX
513812,20,San Blas,https://wikidata.org/entity/Q2001937,208,EL SALVADOR,OPERATIVO,01/12/2010,CALLE DE RIOBAMBA 11,50_LTS_EX
513896,12,Usera,https://wikidata.org/entity/Q953368,122,ORCASUR,OPERATIVO,02/12/2010,CALLE DE DURCAL 1,50_LTS_EX
513941,20,San Blas,https://wikidata.org/entity/Q2001937,207,CANILLEJAS,OPERATIVO,02/12/2010,CALLE DE CARTAGO 24,50_LTS_EX
514921,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,26/01/2011,CALLE DE LA TERTULIA 4,50_LTS_EX
515077,5,Chamartín,https://wikidata.org/entity/Q1766348,52,PROSPERIDAD,OPERATIVO,28/01/2011,PLAZA DE GETAFE 4,50_LTS_EX
514531,19,Vicálvaro,https://wikidata.org/entity/Q589403,191,CASCO H.VICALVARO,OPERATIVO,19/01/2011,CALLE DEL GALLO 16,50_LTS_EX
514714,17,Villaverde,https://wikidata.org/entity/Q919536,171,VILLAVERDE ALTO C.H.,OPERATIVO,24/01/2011,CALLE DE ALCOCER 43,50_LTS_EX
514769,2,Arganzuela,https://wikidata.org/entity/Q2000929,23,CHOPERA,OPERATIVO,24/01/2011,CALLE DE GUILLERMO DE OSMA 13,50_LTS_EX
515458,4,Salamanca,https://wikidata.org/entity/Q1773521,44,GUINDALERA,OPERATIVO,08/02/2011,AVENIDA DE BRASILIA 7,50_LTS_EX
515607,4,Salamanca,https://wikidata.org/entity/Q1773521,45,LISTA,OPERATIVO,11/02/2011,PLAZA DEL MARQUES DE SALAMANCA 11,50_LTS_EX
515079,5,Chamartín,https://wikidata.org/entity/Q1766348,52,PROSPERIDAD,OPERATIVO,28/01/2011,AVENIDA DE AMERICA 35,50_LTS_EX
515123,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,31/01/2011,CALLE DE PUERTO RICO 29,50_LTS_EX
515228,14,Moratalaz,https://wikidata.org/entity/Q2076109,145,FONTARRON,OPERATIVO,02/02/2011,CALLE DEL ARROYO FONTARRON 73,50_LTS_EX
515252,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,03/02/2011,CALLE DE LUIS RUIZ 27,50_LTS_EX
515422,4,Salamanca,https://wikidata.org/entity/Q1773521,41,RECOLETOS,OPERATIVO,08/02/2011,CALLE DE SERRANO 26,50_LTS_EX
515451,4,Salamanca,https://wikidata.org/entity/Q1773521,43,FUENTE DEL BERRO,OPERATIVO,08/02/2011,CALLE DE SANCHO DAVILA 21,50_LTS_EX
516274,17,Villaverde,https://wikidata.org/entity/Q919536,175,LOS ANGELES,OPERATIVO,21/02/2011,CALLE DE AMPUERO 17,50_LTS_EX
516404,6,Tetuán,https://wikidata.org/entity/Q1773540,63,CASTILLEJOS,OPERATIVO,21/02/2011,CALLE DE FRANCISCO GERVAS 7,50_LTS_EX
515966,10,Latina,https://wikidata.org/entity/Q794954,104,ALUCHE,OPERATIVO,18/02/2011,CALLE DE VALMOJADO 289,50_LTS_EX
515991,6,Tetuán,https://wikidata.org/entity/Q1773540,62,CUATRO CAMINOS,OPERATIVO,18/02/2011,AVENIDA DEL PRESIDENTE CARMONA 3,50_LTS_EX
516022,10,Latina,https://wikidata.org/entity/Q794954,102,PUERTA DEL ANGEL,OPERATIVO,18/02/2011,PASEO DE LOS JESUITAS 51,50_LTS_EX
516102,2,Arganzuela,https://wikidata.org/entity/Q2000929,22,ACACIAS,OPERATIVO,18/02/2011,CALLE DE MELILLA 15,50_LTS_EX
516188,2,Arganzuela,https://wikidata.org/entity/Q2000929,24,LEGAZPI,OPERATIVO,18/02/2011,CALLE DEL PUERTO DE BEJAR 13,50_LTS_EX
516200,2,Arganzuela,https://wikidata.org/entity/Q2000929,24,LEGAZPI,OPERATIVO,18/02/2011,CALLE DEL BRONCE 9,50_LTS_EX
517314,14,Moratalaz,https://wikidata.org/entity/Q2076109,143,MARROQUINA,OPERATIVO,24/02/2011,CALLE DE LUIS DE HOYOS SAINZ 50,50_LTS_EX
517313,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,24/02/2011,AVENIDA DE VALLADOLID 57,50_LTS_EX
516470,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,21/02/2011,CALLE DE COLOMBIA 14,50_LTS_EX
516479,1,Centro,https://wikidata.org/entity/Q1763376,15,UNIVERSIDAD,OPERATIVO,22/02/2011,CALLE DEL MAESTRO GUERRERO 8A,50_LTS_EX
516523,17,Villaverde,https://wikidata.org/entity/Q919536,172,SAN CRISTOBAL,OPERATIVO,22/02/2011,CALLE DE ROCAFORT 50,50_LTS_EX
516775,5,Chamartín,https://wikidata.org/entity/Q1766348,55,NUEVA ESPANA,OPERATIVO,22/02/2011,CALLE DE LAS HORTENSIAS 2,50_LTS_EX
516940,14,Moratalaz,https://wikidata.org/entity/Q2076109,143,MARROQUINA,OPERATIVO,23/02/2011,CALLE DEL CORREGIDOR JOSE DE PASAMONTE 29,50_LTS_EX
516949,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,93,CIUDAD UNIVERSITARIA,OPERATIVO,23/02/2011,CALLE DE GUISANDO 34,50_LTS_EX
517095,5,Chamartín,https://wikidata.org/entity/Q1766348,56,CASTILLA,OPERATIVO,23/02/2011,CALLE DE MAURICIO LEGENDRE 19,50_LTS_EX
518567,12,Usera,https://wikidata.org/entity/Q953368,127,PRADOLONGO,OPERATIVO,11/03/2011,AVENIDA DE LOS POBLADOS 134,50_LTS_EX
517443,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,135,PORTAZGO,OPERATIVO,24/02/2011,CALLE DEL LAGO CALAFATE 10,50_LTS_EX
517564,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,136,NUMANCIA,OPERATIVO,24/02/2011,CALLE DEL DOCTOR LOZANO 16,50_LTS_EX
517661,14,Moratalaz,https://wikidata.org/entity/Q2076109,141,PAVONES,OPERATIVO,25/02/2011,CALLE DE LA ENCOMIENDA DE PALACIOS 320,50_LTS_EX
517746,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,VENTAS,OPERATIVO,25/02/2011,AVENIDA DE DAROCA 28,50_LTS_EX
518061,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,26/02/2011,CALLE DE ANASTASIA LOPEZ 27,50_LTS_EX
518146,11,Carabanchel,https://wikidata.org/entity/Q1001991,117,ABRANTES,OPERATIVO,28/02/2011,PLAZA DE SAN VICENTE DE PAUL 1,50_LTS_EX
526154,5,Chamartín,https://wikidata.org/entity/Q1766348,54,HISPANOAMERICA,OPERATIVO,18/02/2014,CALLE DE ROMERO GIRON 8,50_LTS_EX
527169,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,27/05/2015,PASEO DEL PINTOR ROSALES 46,50_LTS_EX
527878,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,06/04/2016,CALLE DE SECUNDINO ZUAZO,50_LTS_EX
527881,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,06/04/2016,CALLE DE JOSEFINA ALDECOA,50_LTS_EX
516120,5,Chamartín,https://wikidata.org/entity/Q1766348,53,CIUDAD JARDIN,OPERATIVO,18/02/2011,CALLE DE SUERO DE QUINONES 17,50_LTS_EX
516173,3,Retiro,https://wikidata.org/entity/Q2002296,34,IBIZA,OPERATIVO,18/02/2011,CALLE DEL ALCALDE SAINZ DE BARANDA 28,50_LTS_EX
516300,2,Arganzuela,https://wikidata.org/entity/Q2000929,22,ACACIAS,OPERATIVO,21/02/2011,PLAZA DE LAS PENUELAS 10,50_LTS_EX
467651,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,28/05/2010,CALLE DE AGUSTIN DE ITURBIDE 32,50_LTS_EX
468621,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,31/05/2010,CALLE DEL PRINCIPE CARLOS 38,50_LTS_EX
472364,10,Latina,https://wikidata.org/entity/Q794954,105,CAMPAMENTO,OPERATIVO,07/06/2010,CALLE DE VILLAVICIOSA 40,50_LTS_EX
484230,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,135,PORTAZGO,OPERATIVO,20/05/2010,CALLE DE TANGER 9,50_LTS_EX
488348,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,15/06/2010,CALLE DE ANICETO MARINAS 108,50_LTS_EX
495988,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,30/06/2010,AVENIDA DEL LLANO CASTELLANO 43,50_LTS_EX
502169,4,Salamanca,https://wikidata.org/entity/Q1773521,41,RECOLETOS,OPERATIVO,13/07/2010,CALLE DEL PRINCIPE DE VERGARA 1,50_LTS_EX
504568,7,Chamberí,https://wikidata.org/entity/Q1763370,71,GAZTAMBIDE,OPERATIVO,16/07/2010,CALLE DE FERNANDEZ DE LOS RIOS 73,50_LTS_EX
512380,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,04/11/2010,AVENIDA DE LOS POBLADOS 106,50_LTS_EX
512427,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,87,MIRASIERRA,OPERATIVO,05/11/2010,CALLE DEL MONASTERIO DE EL PAULAR 124,50_LTS_EX
512507,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,08/11/2010,CALLE DEL ALCALDE HENCHE DE LA PLATA 34,50_LTS_EX
513636,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,134,PALOMERAS SURESTE,OPERATIVO,29/11/2010,CALLE DE LOS ANDALUCES 11,50_LTS_EX
513803,20,San Blas,https://wikidata.org/entity/Q2001937,208,EL SALVADOR,OPERATIVO,01/12/2010,CALLE DE MIAMI 55C,50_LTS_EX
513804,20,San Blas,https://wikidata.org/entity/Q2001937,208,EL SALVADOR,OPERATIVO,01/12/2010,CALLE DE ALEGRIA DE ORIA 47,50_LTS_EX
513870,12,Usera,https://wikidata.org/entity/Q953368,122,ORCASUR,OPERATIVO,02/12/2010,CALLE DEL ALERCE 23,50_LTS_EX
515364,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,07/02/2011,CALLE DE LA ROSALEDA 1,50_LTS_EX
514484,7,Chamberí,https://wikidata.org/entity/Q1763370,75,RIOS ROSAS,OPERATIVO,13/01/2011,CALLE DE SANTA ENGRACIA 120B,50_LTS_EX
514930,20,San Blas,https://wikidata.org/entity/Q2001937,201,SIMANCAS,OPERATIVO,26/01/2011,CALLE DE ZAMUDIO,50_LTS_EX
514943,21,Barajas,https://wikidata.org/entity/Q807230,213,CASCO H.BARAJAS,OPERATIVO,26/01/2011,CALLE DE SANTA EDUVIGIS 7,50_LTS_EX
515239,14,Moratalaz,https://wikidata.org/entity/Q2076109,145,FONTARRON,OPERATIVO,02/02/2011,CALLE DE LA ENCOMIENDA DE PALACIOS 96,50_LTS_EX
515243,14,Moratalaz,https://wikidata.org/entity/Q2076109,145,FONTARRON,OPERATIVO,02/02/2011,CALLE DE LA ENCOMIENDA DE PALACIOS 196,50_LTS_EX
