gis_x,gis_y,fecha_alta,distrito,same_as_wikidata_distrito,barrio,same_as_wikidata_barrio,via,num_finca,matricula
439978.1748250000,4474473.4849620000,2014-05-29,01-CENTRO,https://wikidata.org/entity/Q1763376,01-06-SOL,https://wikidata.org/entity/Q2465181,CALLE-DE-TRUJILLOS,7,0301610001
439049.1556642660,4472674.3260720700,2016-10-04,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-01-IMPERIAL,https://wikidata.org/entity/Q3773740,CALLE-DE-ALEJANDRO-DUMAS,8,0302130015
438744.4778459370,4472815.2686917000,2016-10-20,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-01-IMPERIAL,https://wikidata.org/entity/Q3773740,CALLE-DEL-DUQUE-DE-TOVAR,S/N,0302130021
438868.1392550000,4473607.9171274100,2016-10-19,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-01-IMPERIAL,https://wikidata.org/entity/Q3773740,CALLE-DEL-FOSFORO,3,0302130081
439392.3850031090,4473187.7000390100,2016-10-20,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-01-IMPERIAL,https://wikidata.org/entity/Q3773740,TRAVESIA-DE-GIL-IMON,11-B,0302130034
439054.5584509830,4473330.9130523800,2016-10-19,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-01-IMPERIAL,https://wikidata.org/entity/Q3773740,CALLE-DE-JEMENUNIO,2-J,0302130067
438845.3554912560,4473000.0025426600,2016-10-20,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-01-IMPERIAL,https://wikidata.org/entity/Q3773740,CALLE-DEL-MARMOL,1,0302130048
438930.0440169040,4473338.8051583000,2016-10-19,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-01-IMPERIAL,https://wikidata.org/entity/Q3773740,CALLE-DE-RUY-GONZALEZ-DE-CLAVIJO,2,0302130074
438850.0051452350,4472918.2551378200,2016-10-20,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-01-IMPERIAL,https://wikidata.org/entity/Q3773740,CALLE-DE-SAN-ALEJANDRO,2,0302130046
439452.1556642660,4472962.1594054000,2016-10-04,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-01-IMPERIAL,https://wikidata.org/entity/Q3773740,CALLE-DE-SANTA-CASILDA,8,0302130002
440275.6423727890,4472185.5709959300,2016-11-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-BANIOS-DE-MONTEMAYOR,5-C,0302230040
440115.1292836590,4472683.2994322000,2016-10-28,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-LA-CAOBA,S/N,0302230035
440338.6190425390,4472309.1744646000,2016-10-28,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-LOS-CARVAJALES,21,0302230009
440015.4818165710,4472234.7404007300,2016-11-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,BARRIO-DE-CASABLANCA,S/N,0302230051
439963.5837886990,4472959.1242309700,2016-11-03,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-LAS-CIGARRERAS,3,0302230076
440245.9870161230,4472264.6519470400,2016-11-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-GARGANTILLA,9,0302230041
439993.7914563330,4472740.3385817900,2016-10-28,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DEL-MAJUELO,8,0302230033
440178.9958466190,4472600.2901849400,2016-10-28,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-MORATINES,30,0302230021
439834.0596566620,4472698.0450201100,2016-11-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-LOS-NOGALES,4,0302230066
440278.2694989800,4472063.5654745100,2016-11-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-SAN-ANASTASIO,S/N,0302230039
440227.1033668050,4472913.0355642100,2016-11-03,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-SANTOCILDES,4,0302230070
440127.5598452930,4472946.9711382800,2016-11-03,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-SORIA,3,0302230072
440115.9509209320,4472913.4140913000,2016-11-03,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-02-ACACIAS,https://wikidata.org/entity/Q3319190,CALLE-DE-LA-VILLA-DE-ARBANCON,1,0302230073
440873.4866693290,4471646.7632087700,2016-12-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-03-CHOPERA,https://wikidata.org/entity/Q3773750,CALLE-DE-ALEJANDRO-SAINT-AUBIN,7,0702330007
440869.3614115000,4471720.6428262400,2016-12-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-03-CHOPERA,https://wikidata.org/entity/Q3773750,CALLE-DE-BENITO-VALDERAS,S/N,0702330010
440915.3017827740,4471711.2672402700,2016-12-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-03-CHOPERA,https://wikidata.org/entity/Q3773750,CALLE-DE-DOMINGO-PEREZ-DEL-VAL,S/N,0702330008
440982.5306642660,4471562.2010720700,2016-12-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-03-CHOPERA,https://wikidata.org/entity/Q3773750,CALLE-DE-ENRIQUE-TROMPETA,3,0702330001
440656.2806642660,4471943.9510720700,2016-12-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-03-CHOPERA,https://wikidata.org/entity/Q3773750,CALLE-DE-EUGENIO-SELLES,10,0702330032
440937.8031891110,4471734.8937169200,2016-12-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-03-CHOPERA,https://wikidata.org/entity/Q3773750,CALLE-DE-GUILLERMO-DE-OSMA,8,0702330009
440837.0399821280,4471802.2244546300,2016-12-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-03-CHOPERA,https://wikidata.org/entity/Q3773750,PLAZA-DE-JOSE-DE-VILLARREAL,4,0702330013
440746.7806642660,4472075.7010720700,2016-12-02,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-03-CHOPERA,https://wikidata.org/entity/Q3773750,CALLE-DEL-PARROCO-JULIO-MORATE,1,0702330022
441059.7806642660,4471121.3260720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-ALGETE,7,0702430040
441186.6556642660,4471168.5760720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-ANDRES-DE-URDANETA,5,0702430037
441589.4056642660,4471218.3260720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DEL-CROMO,7,0702430052
440982.2806642660,4471069.0760720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-EL-SOTO,1,0702430041
442252.2303386610,4471694.0817254300,2016-11-25,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-EROS,S/N,0702430006
442336.1003830300,4471758.7732954900,2016-11-25,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-LA-ESTRELLA-HADAR,S/N,0702430001
441184.9056642660,4471258.5760720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-FRIGILIANA,2,0702430044
441252.1556642660,4470862.4510720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-JOSE-ANTONIO-ZAPATA,1,0702430029
441477.8369412210,4471322.7429575000,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DEL-LITIO,S/N,0702430059
441000.4056642660,4471186.8260720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DEL-MAESTRO-ARBOS,13,0702430042
441143.9056642660,4471428.7010720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-MANUEL-ALEIXANDRE,11,0702430049
442196.6986369300,4471460.2188372100,2016-11-25,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-MENESES,S/N,0702430011
442303.4683521150,4471476.3917297200,2016-11-25,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-NEREIDA,2,0702430009
441088.2806642660,4471278.9510720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-NERJA,1,0702430043
441422.3334722540,4471465.0643525900,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DEL-ONICE,5,0702430070
441562.3939080720,4470927.3092968900,2016-11-25,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DEL-PUERTO-DE-MIRAVETE,1,0702430023
441086.9056642660,4470899.5760720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-RICARDO-GOIZUETA,27,0702430031
441062.5306642660,4471030.4510720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-TERESA-LOPEZ-VALCARCEL,17,0702430039
442143.6000252220,4471561.1205117500,2016-11-25,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-VILLARROBLEDO,S/N,0702430012
441271.7806642660,4471078.0760720700,2016-11-29,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-04-LEGAZPI,https://wikidata.org/entity/Q3773990,CALLE-DE-VINIUELAS,S/N,0702430034
441538.7237158420,4471874.1615544000,2016-11-22,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DEL-ALABASTRO,5,0702530074
441061.0717259720,4471855.9724941600,2016-11-22,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DE-ALEJANDRO-FERRANT,1,0702530057
441596.0303061000,4471790.4302586400,2016-11-22,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DEL-CAOLIN,9,0702530076
441792.9056642660,4471976.0760720700,2016-11-17,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DE-CASTOR-Y-POLUX,0,0702530005
441473.0195614520,4471969.8217881500,2016-11-22,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DEL-CIRCON,6,0702530066
441373.3305289590,4471565.5018918700,2016-11-22,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DE-LA-CIRCONITA,3,0702530087
441027.4783468110,4472388.2352468500,2016-11-17,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DE-CIUDAD-REAL,10,0702530032
441178.6556642660,4472428.7010720700,2016-11-17,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DEL-CRISTO-DEL-CAMINO,S/N,0702530028
442016.6877843600,4471909.5368235000,2016-11-17,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DE-LA-ESTRELLA-SHAULA,1,0702530008
441189.3127002420,4471845.6674442500,2016-11-22,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DE-JUANA-DONIA,13,0702530070
442044.1953321630,4472079.9494367100,2016-11-17,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DEL-MEZQUITE,S/N,0702530012
442152.7159628240,4471928.9933817000,2016-11-17,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DEL-ORIANA,10,0702530009
441419.1322829710,4471990.3166903900,2016-11-22,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DEL-PATIO-DE-SERVICIO,S/N,0702530065
441493.5411892580,4472445.4308188000,2016-11-17,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DE-VARA-DE-REY,11,0702530024
441730.8776535320,4472425.1356158500,2016-11-17,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DE-VILLA-DEL-PRADO,2,0702530020
441239.7743366630,4471508.0361166400,2016-11-22,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-05-DELICIAS,https://wikidata.org/entity/Q3773736,CALLE-DEL-ZINC,3,0702530088
440496.0007055880,4472891.5223530600,2014-06-10,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-06-PALOS-DE-MOGUER,https://wikidata.org/entity/Q521009,CALLE-DE-ALONSO-DEL-BARCO,6,0702630005
440603.8903110000,4472606.2574690000,2014-06-06,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-06-PALOS-DE-MOGUER,https://wikidata.org/entity/Q521009,CALLE-DEL-CARDENAL-SOLIS,2,0702630054
441387.1065785700,4472612.1297680300,2014-06-09,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-06-PALOS-DE-MOGUER,https://wikidata.org/entity/Q521009,CALLE-DEL-GENERAL-LACY,19-B,0702630064
441174.3064907120,4472482.3281381900,2014-06-09,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-06-PALOS-DE-MOGUER,https://wikidata.org/entity/Q521009,CALLE-DE-JOSE-MARIA-ROQUERO,8,0702630077
441112.7423560000,4472607.5659240000,2014-06-06,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-06-PALOS-DE-MOGUER,https://wikidata.org/entity/Q521009,PLAZA-DE-LUCA-DE-TENA,12,0702630061
440951.2693006300,4473060.9438406700,2014-06-10,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-06-PALOS-DE-MOGUER,https://wikidata.org/entity/Q521009,CALLE-DEL-MARQUES-DE-LA-VALDAVIA,5,0702630009
440864.9698670000,4472678.2970360000,2014-06-06,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-06-PALOS-DE-MOGUER,https://wikidata.org/entity/Q521009,CALLE-DE-MARTIN-SOLER,3,0702630057
441031.3030763230,4472784.7626519600,2014-06-06,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-06-PALOS-DE-MOGUER,https://wikidata.org/entity/Q521009,CALLE-DE-PEDRO-UNANUE,14,0702630039
441240.9514460000,4473063.3688890000,2014-06-10,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-06-PALOS-DE-MOGUER,https://wikidata.org/entity/Q521009,CALLE-DE-TORTOSA,8,0702630014
441144.3601180000,4472910.2660880000,2014-06-11,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-06-PALOS-DE-MOGUER,https://wikidata.org/entity/Q521009,CALLE-DE-VIZCAYA,13,0702630026
442120.4396038870,4472349.7446451100,2016-12-14,02-ARGANZUELA,https://wikidata.org/entity/Q2000929,02-07-ATOCHA,https://wikidata.org/entity/Q3814594,CALLE-DE-ALPEDRETE,S/N,0702730032
442710.7734328610,4472633.2578902500,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-01-PACIFICO,https://wikidata.org/entity/Q3773753,CALLE-DE-LA-CARIDAD,22,0703130048
442561.0139640000,4472424.2688360000,2014-06-05,03-RETIRO,https://wikidata.org/entity/Q2002296,03-01-PACIFICO,https://wikidata.org/entity/Q3773753,CALLE-DE-LAS-COCHERAS,6,0703130058
442151.2338150000,4473086.6565160000,2014-06-03,03-RETIRO,https://wikidata.org/entity/Q2002296,03-01-PACIFICO,https://wikidata.org/entity/Q3773753,CALLE-DE-FUENTERRABIA,13,0703130012
442598.1701270760,4472492.4521051300,2014-06-05,03-RETIRO,https://wikidata.org/entity/Q2002296,03-01-PACIFICO,https://wikidata.org/entity/Q3773753,CALLE-DE-HOYUELO,5,0703130055
441754.1877680000,4473078.7889620000,2014-06-03,03-RETIRO,https://wikidata.org/entity/Q2002296,03-01-PACIFICO,https://wikidata.org/entity/Q3773753,PASEO-DE-LA-INFANTA-ISABEL,2,0703130001
442369.1412014560,4472683.9810307500,2014-06-05,03-RETIRO,https://wikidata.org/entity/Q2002296,03-01-PACIFICO,https://wikidata.org/entity/Q3773753,CALLE-DE-LEON-GIL-DE-PALACIO,2,0703130050
442357.4676477370,4472850.8198737200,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-01-PACIFICO,https://wikidata.org/entity/Q3773753,CALLE-DE-NARCISO-SERRA,4,0703130039
442256.7795988700,4472677.2157745400,2014-06-05,03-RETIRO,https://wikidata.org/entity/Q2002296,03-01-PACIFICO,https://wikidata.org/entity/Q3773753,TRAVESIA-DE-TELLEZ,1,0703130057
442114.7017015620,4472987.4079069000,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-01-PACIFICO,https://wikidata.org/entity/Q3773753,CALLE-DE-VANDERGOTEN,8,0703130027
442573.0306642660,4472668.2010720700,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-01-PACIFICO,https://wikidata.org/entity/Q3773753,CALLE-DE-VIGO,2,0703130044
443066.9056642660,4472402.0760720700,2016-11-23,03-RETIRO,https://wikidata.org/entity/Q2002296,03-02-ADELFAS,https://wikidata.org/entity/Q3774001,CALLE-DE-AGUSTIN-VINIAMATA,8,0703230037
442886.1556642660,4472323.8260720700,2016-11-23,03-RETIRO,https://wikidata.org/entity/Q2002296,03-02-ADELFAS,https://wikidata.org/entity/Q3774001,CALLE-DEL-CAFETO,3,0703230049
443128.7806642660,4472739.4510720700,2016-11-23,03-RETIRO,https://wikidata.org/entity/Q2002296,03-02-ADELFAS,https://wikidata.org/entity/Q3774001,CALLE-DE-GARIBAY,11,0703230020
442824.7806642660,4472377.4510720700,2016-11-23,03-RETIRO,https://wikidata.org/entity/Q2002296,03-02-ADELFAS,https://wikidata.org/entity/Q3774001,CALLE-DE-LOS-HERMANOS-RUIZ,2,0703230046
443269.6036388770,4472622.3120187500,2016-11-23,03-RETIRO,https://wikidata.org/entity/Q2002296,03-02-ADELFAS,https://wikidata.org/entity/Q3774001,CALLE-DE-JUAN-DE-JUANES,10,0703230024
443234.1556642660,4472790.4510720700,2016-11-23,03-RETIRO,https://wikidata.org/entity/Q2002296,03-02-ADELFAS,https://wikidata.org/entity/Q3774001,CALLE-DE-MARTINEZ-CORROCHANO,41,0703230021
442680.6627675230,4472433.9343534300,2014-06-05,03-RETIRO,https://wikidata.org/entity/Q2002296,03-02-ADELFAS,https://wikidata.org/entity/Q3774001,CALLE-DE-PEDRO-BOSCH,S/N,0703130056
443226.5306642660,4472353.3260720700,2016-11-23,03-RETIRO,https://wikidata.org/entity/Q2002296,03-02-ADELFAS,https://wikidata.org/entity/Q3774001,CALLE-DE-TRIQUET,6,0703230034
443241.9056642660,4473643.9510720700,2016-11-15,03-RETIRO,https://wikidata.org/entity/Q2002296,03-03-ESTRELLA,https://wikidata.org/entity/Q3773738,PLAZA-DE-LOS-ASTROS,S/N,0703330073
443457.9056642660,4473677.8260720700,2016-11-15,03-RETIRO,https://wikidata.org/entity/Q2002296,03-03-ESTRELLA,https://wikidata.org/entity/Q3773738,PASAJE-DE-CAN-MAYOR,2,0703330075
443433.2806642660,4473792.7010720700,2016-11-15,03-RETIRO,https://wikidata.org/entity/Q2002296,03-03-ESTRELLA,https://wikidata.org/entity/Q3773738,PASAJE-DE-CAN-MENOR,5,0703330065
443340.7806642660,4473449.5760720700,2016-11-15,03-RETIRO,https://wikidata.org/entity/Q2002296,03-03-ESTRELLA,https://wikidata.org/entity/Q3773738,PASAJE-DEL-ESCUDO,2,0703330088
443358.7806642660,4473298.9510720700,2016-11-15,03-RETIRO,https://wikidata.org/entity/Q2002296,03-03-ESTRELLA,https://wikidata.org/entity/Q3773738,CALLE-DE-LA-LIRA,10-B,0703330086
443207.1556642660,4473926.3260720700,2016-11-15,03-RETIRO,https://wikidata.org/entity/Q2002296,03-03-ESTRELLA,https://wikidata.org/entity/Q3773738,CALLE-DEL-PATIO-DE-LA-IMPRENTA,S/N,0703330068
443286.2806642660,4473951.9510720700,2016-11-15,03-RETIRO,https://wikidata.org/entity/Q2002296,03-03-ESTRELLA,https://wikidata.org/entity/Q3773738,CALLE-DE-VALORES,1,0703330067
443297.1822005790,4474533.3581949800,2016-11-15,03-RETIRO,https://wikidata.org/entity/Q2002296,03-03-ESTRELLA,https://wikidata.org/entity/Q3773738,CALLE-DE-VICENTE-CABALLERO,10,0703330009
443243.7743793500,4474455.2576363200,2016-11-15,03-RETIRO,https://wikidata.org/entity/Q2002296,03-03-ESTRELLA,https://wikidata.org/entity/Q3773738,TRAVESIA-DE-VICENTE-CABALLERO,S/N,0703330010
442920.4041540000,4474630.4645910000,2014-06-06,03-RETIRO,https://wikidata.org/entity/Q2002296,03-04-IBIZA,https://wikidata.org/entity/Q15249910,CALLE-DE-MAIQUEZ,24,0703430012
441536.2466600000,4474026.6821050000,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-LA-ACADEMIA,11,0703530019
441540.2389975990,4473883.9094054000,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-ALBERTO-BOSCH,19,0703530021
441412.9007480000,4474518.4375300000,2014-06-09,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-ALFONSO-XI,2,0703530001
442107.6399060000,4473232.8019630000,2014-06-05,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-ANDRES-TORREJON,17,0703530035
441433.8720970000,4473926.2050430000,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-CASADO-DEL-ALISAL,10,0703530020
441507.8577400000,4473371.5934200000,2014-06-05,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DEL-DOCTOR-VELASCO,12,0703530028
441290.9540513630,4474080.1889753000,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-FELIPE-IV,3,0703530016
441985.1347450000,4473276.5046470000,2014-06-05,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-JUAN-VALERA,21,0703530032
441889.8147170000,4473244.6739520000,2014-06-05,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-LUIS-CAMOENS,17,0703530033
442378.0585180000,4473241.6858970000,2014-06-05,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,PLAZA-DE-MARIANO-DE-CAVIA,1,0703530038
441426.0201850000,4474397.4741040000,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-MONTALBAN,7,0703530004
441415.8061920000,4474025.5924050000,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-MORETO,2,0703530018
441488.5920210000,4474467.1528020000,2014-06-04,03-RETIRO,https://wikidata.org/entity/Q2002296,03-05-JERONIMOS,https://wikidata.org/entity/Q10306766,CALLE-DE-VALENZUELA,8,0703530003
442835.1192690000,4473483.5159450000,2014-06-11,03-RETIRO,https://wikidata.org/entity/Q2002296,03-06-NINIO-JESUS,https://wikidata.org/entity/Q3773746,CALLE-DE-ANTONIO-BIENVENIDA,1,0703630047
442708.0257260000,4473747.4627750000,2014-06-10,03-RETIRO,https://wikidata.org/entity/Q2002296,03-06-NINIO-JESUS,https://wikidata.org/entity/Q3773746,CALLE-DE-LA-ANUNCIACION,12,0703630023
443090.8528080000,4473472.5603480000,2014-06-10,03-RETIRO,https://wikidata.org/entity/Q2002296,03-06-NINIO-JESUS,https://wikidata.org/entity/Q3773746,CALLE-DE-ARIAS-MONTANO,11,0703630041
442923.3302656670,4473593.1214453400,2014-06-10,03-RETIRO,https://wikidata.org/entity/Q2002296,03-06-NINIO-JESUS,https://wikidata.org/entity/Q3773746,GLORIETA-DE-FUENTIDUENIAS,8,0703630038
442648.9309190000,4473246.7884060000,2014-06-11,03-RETIRO,https://wikidata.org/entity/Q2002296,03-06-NINIO-JESUS,https://wikidata.org/entity/Q3773746,CALLE-DE-JULIO-REY-PASTOR,4,0703630062
443008.2123880000,4473491.3962550000,2014-06-10,03-RETIRO,https://wikidata.org/entity/Q2002296,03-06-NINIO-JESUS,https://wikidata.org/entity/Q3773746,CALLE-DE-MARTIN-SARMIENTO,6,0703630040
442677.8203970000,4473622.0597540000,2014-06-10,03-RETIRO,https://wikidata.org/entity/Q2002296,03-06-NINIO-JESUS,https://wikidata.org/entity/Q3773746,PLAZA-DEL-NINIO-JESUS,3,0703630022
442654.1556642660,4473396.0760720700,2014-06-10,03-RETIRO,https://wikidata.org/entity/Q2002296,03-06-NINIO-JESUS,https://wikidata.org/entity/Q3773746,PLAZA-DE-LOS-REYES-MAGOS,2,0703630045
