Column,Column2,File,id_provincia,PROVINCIA,same_as_wikidata_provincia,id_municipio,MUNICIPIO,same_as_wikidata_municipio,ESTACION,ESTACION_NAME,MAGNITUD,MAGNITUD_NAME,DATE,D01,V01
3788,3788,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2020-01-01T00:00:00Z,39.0,V
3789,3789,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,10,Particulas menores a 10um (ug/m3),2020-02-01T00:00:00Z,7.0,V
3790,3790,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,158.0,V
3791,3791,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,36,Moratalaz,12,Oxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,28.0,V
3792,3792,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2020-01-01T00:00:00Z,20.0,V
3793,3793,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,1,Dioxido de Azufre (ug/m3),2020-02-01T00:00:00Z,2.0,V
3794,3794,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,85.0,V
3795,3795,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,7,Monoxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,6.0,V
3796,3796,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,76.0,V
3797,3797,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,8,Dioxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,15.0,V
3798,3798,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2020-01-01T00:00:00Z,37.0,V
3799,3799,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,9,Particulas menores a 2.5um (ug/m3),2020-02-01T00:00:00Z,4.0,V
3800,3800,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2020-01-01T00:00:00Z,40.0,V
3801,3801,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,10,Particulas menores a 10um (ug/m3),2020-02-01T00:00:00Z,6.0,V
3802,3802,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,206.0,V
3803,3803,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,12,Oxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,24.0,V
3804,3804,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,20,Tolueno (ug/m3),2020-01-01T00:00:00Z,2.8,V
3805,3805,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,20,Tolueno (ug/m3),2020-02-01T00:00:00Z,0.2,V
3806,3806,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,30,Benceno (ug/m3),2020-01-01T00:00:00Z,0.9,V
3807,3807,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,30,Benceno (ug/m3),2020-02-01T00:00:00Z,0.1,V
3808,3808,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,35,Etilbenceno (ug/m3),2020-01-01T00:00:00Z,2.2,V
3809,3809,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,38,Cuatro caminos,35,Etilbenceno (ug/m3),2020-02-01T00:00:00Z,0.5,V
3810,3810,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,39,Barrio del Pilar,6,Monoxido de Carbono (mg/m3),2020-01-01T00:00:00Z,0.9,V
3811,3811,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,39,Barrio del Pilar,6,Monoxido de Carbono (mg/m3),2020-02-01T00:00:00Z,0.2,V
3812,3812,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,39,Barrio del Pilar,7,Monoxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,120.0,V
3813,3813,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,39,Barrio del Pilar,7,Monoxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,4.0,V
3814,3814,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,39,Barrio del Pilar,8,Dioxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,73.0,V
3815,3815,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,39,Barrio del Pilar,8,Dioxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,17.0,V
3816,3816,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,39,Barrio del Pilar,12,Oxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,258.0,V
3817,3817,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,39,Barrio del Pilar,12,Oxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,23.0,V
3818,3818,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,39,Barrio del Pilar,14,Ozono (ug/m3),2020-01-01T00:00:00Z,4.0,V
3819,3819,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,39,Barrio del Pilar,14,Ozono (ug/m3),2020-02-01T00:00:00Z,36.0,V
3820,3820,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,40,Vallecas,1,Dioxido de Azufre (ug/m3),2020-01-01T00:00:00Z,12.0,V
3821,3821,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,40,Vallecas,1,Dioxido de Azufre (ug/m3),2020-02-01T00:00:00Z,6.0,V
3822,3822,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,40,Vallecas,7,Monoxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,61.0,V
3823,3823,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,40,Vallecas,7,Monoxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,6.0,V
3824,3824,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,40,Vallecas,8,Dioxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,67.0,V
3825,3825,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,40,Vallecas,8,Dioxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,20.0,V
3826,3826,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,40,Vallecas,10,Particulas menores a 10um (ug/m3),2020-01-01T00:00:00Z,17.0,V
3827,3827,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,40,Vallecas,10,Particulas menores a 10um (ug/m3),2020-02-01T00:00:00Z,8.0,V
3828,3828,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,40,Vallecas,12,Oxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,160.0,V
3829,3829,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,40,Vallecas,12,Oxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,29.0,V
3830,3830,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,47,Mendez Alvaro,7,Monoxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,75.0,V
3831,3831,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,47,Mendez Alvaro,7,Monoxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,2.0,V
3832,3832,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,47,Mendez Alvaro,8,Dioxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,57.0,V
3833,3833,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,47,Mendez Alvaro,8,Dioxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,16.0,V
3834,3834,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,47,Mendez Alvaro,9,Particulas menores a 2.5um (ug/m3),2020-01-01T00:00:00Z,28.0,V
3835,3835,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,47,Mendez Alvaro,9,Particulas menores a 2.5um (ug/m3),2020-02-01T00:00:00Z,3.0,V
3836,3836,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,47,Mendez Alvaro,10,Particulas menores a 10um (ug/m3),2020-01-01T00:00:00Z,33.0,V
3837,3837,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,47,Mendez Alvaro,10,Particulas menores a 10um (ug/m3),2020-02-01T00:00:00Z,4.0,V
3838,3838,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,47,Mendez Alvaro,12,Oxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,172.0,V
3839,3839,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,47,Mendez Alvaro,12,Oxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,18.0,V
3840,3840,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,48,Paseo de la Castellana,7,Monoxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,50.0,V
3841,3841,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,48,Paseo de la Castellana,7,Monoxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,5.0,V
3842,3842,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,48,Paseo de la Castellana,8,Dioxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,64.0,V
3843,3843,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,48,Paseo de la Castellana,8,Dioxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,22.0,V
3844,3844,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,48,Paseo de la Castellana,9,Particulas menores a 2.5um (ug/m3),2020-01-01T00:00:00Z,34.0,V
3845,3845,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,48,Paseo de la Castellana,9,Particulas menores a 2.5um (ug/m3),2020-02-01T00:00:00Z,7.0,V
3846,3846,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,48,Paseo de la Castellana,10,Particulas menores a 10um (ug/m3),2020-01-01T00:00:00Z,40.0,V
3847,3847,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,48,Paseo de la Castellana,10,Particulas menores a 10um (ug/m3),2020-02-01T00:00:00Z,9.0,V
3848,3848,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,48,Paseo de la Castellana,12,Oxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,141.0,V
3849,3849,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,48,Paseo de la Castellana,12,Oxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,29.0,V
3850,3850,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,49,Restiro,7,Monoxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,49.0,V
3851,3851,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,49,Restiro,7,Monoxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,1.0,V
3852,3852,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,49,Restiro,8,Dioxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,49.0,V
3853,3853,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,49,Restiro,8,Dioxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,14.0,V
3854,3854,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,49,Restiro,12,Oxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,124.0,V
3855,3855,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,49,Restiro,12,Oxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,15.0,V
3856,3856,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,49,Restiro,14,Ozono (ug/m3),2020-01-01T00:00:00Z,3.0,V
3857,3857,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,49,Restiro,14,Ozono (ug/m3),2020-02-01T00:00:00Z,37.0,V
3858,3858,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,50,Plaza Castilla,7,Monoxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,58.0,V
3859,3859,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,50,Plaza Castilla,7,Monoxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,14.0,V
3860,3860,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,50,Plaza Castilla,8,Dioxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,64.0,V
3861,3861,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,50,Plaza Castilla,8,Dioxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,20.0,V
3862,3862,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,50,Plaza Castilla,9,Particulas menores a 2.5um (ug/m3),2020-01-01T00:00:00Z,23.0,V
3863,3863,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,50,Plaza Castilla,9,Particulas menores a 2.5um (ug/m3),2020-02-01T00:00:00Z,3.0,V
3864,3864,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,50,Plaza Castilla,10,Particulas menores a 10um (ug/m3),2020-01-01T00:00:00Z,30.0,V
3865,3865,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,50,Plaza Castilla,10,Particulas menores a 10um (ug/m3),2020-02-01T00:00:00Z,6.0,V
3866,3866,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,50,Plaza Castilla,12,Oxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,153.0,V
3867,3867,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,50,Plaza Castilla,12,Oxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,41.0,V
3868,3868,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,54,Ensanche de Vallecas,7,Monoxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,76.0,V
3869,3869,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,54,Ensanche de Vallecas,7,Monoxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,2.0,V
3870,3870,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,54,Ensanche de Vallecas,8,Dioxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,68.0,V
3871,3871,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,54,Ensanche de Vallecas,8,Dioxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,22.0,V
3872,3872,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,54,Ensanche de Vallecas,12,Oxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,184.0,V
3873,3873,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,54,Ensanche de Vallecas,12,Oxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,25.0,V
3874,3874,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,54,Ensanche de Vallecas,14,Ozono (ug/m3),2020-01-01T00:00:00Z,8.0,V
3875,3875,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,54,Ensanche de Vallecas,14,Ozono (ug/m3),2020-02-01T00:00:00Z,40.0,V
3876,3876,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,7,Monoxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,65.0,V
3877,3877,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,7,Monoxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,8.0,V
3878,3878,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,8,Dioxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,61.0,V
3879,3879,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,8,Dioxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,18.0,V
3880,3880,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,10,Particulas menores a 10um (ug/m3),2020-01-01T00:00:00Z,33.0,V
3881,3881,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,10,Particulas menores a 10um (ug/m3),2020-02-01T00:00:00Z,30.0,V
3882,3882,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,12,Oxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,161.0,V
3883,3883,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,12,Oxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,31.0,V
3884,3884,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,20,Tolueno (ug/m3),2020-01-01T00:00:00Z,3.2,V
3885,3885,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,20,Tolueno (ug/m3),2020-02-01T00:00:00Z,1.9,V
3886,3886,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,30,Benceno (ug/m3),2020-01-01T00:00:00Z,1.4,V
3887,3887,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,30,Benceno (ug/m3),2020-02-01T00:00:00Z,0.5,V
3888,3888,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,35,Etilbenceno (ug/m3),2020-01-01T00:00:00Z,0.7,V
3889,3889,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,35,Etilbenceno (ug/m3),2020-02-01T00:00:00Z,0.4,V
3890,3890,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,42,Hexano (mg/m3),2020-01-01T00:00:00Z,1.73,V
3891,3891,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,42,Hexano (mg/m3),2020-02-01T00:00:00Z,1.28,N
3892,3892,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,43,Metano (mg/m3,2020-01-01T00:00:00Z,1.56,V
3893,3893,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,43,Metano (mg/m3,2020-02-01T00:00:00Z,1.29,N
3894,3894,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,44,Hidrocarburos no metanicos (mg/m3),2020-01-01T00:00:00Z,0.17,V
3895,3895,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,55,Urbanizacion Embajada,44,Hidrocarburos no metanicos (mg/m3),2020-02-01T00:00:00Z,0.0,N
3896,3896,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,56,Plaza Eliptica,6,Monoxido de Carbono (mg/m3),2020-01-01T00:00:00Z,0.8,V
3897,3897,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,56,Plaza Eliptica,6,Monoxido de Carbono (mg/m3),2020-02-01T00:00:00Z,0.3,V
3898,3898,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,56,Plaza Eliptica,7,Monoxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,103.0,V
3899,3899,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,56,Plaza Eliptica,7,Monoxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,15.0,V
3900,3900,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,56,Plaza Eliptica,8,Dioxido de Nitrogeno (ug/m3),2020-01-01T00:00:00Z,66.0,V
3901,3901,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,56,Plaza Eliptica,8,Dioxido de Nitrogeno (ug/m3),2020-02-01T00:00:00Z,23.0,V
3902,3902,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,56,Plaza Eliptica,9,Particulas menores a 2.5um (ug/m3),2020-01-01T00:00:00Z,38.0,V
3903,3903,data2020-updated.csv,28,Community of Madrid,https://wikidata.org/entity/Q5756,79,Madrid,https://wikidata.org/entity/Q2807,56,Plaza Eliptica,9,Particulas menores a 2.5um (ug/m3),2020-02-01T00:00:00Z,4.0,V
