id_local,desc_distrito_local,desc_barrio_local,direccion,id_direccion,Cod_Postal,coordenada_x_local,coordenada_y_local,id_coordenadas,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra
200000905,SAN-BLAS-CANILLEJAS,SIMANCAS,57 CALLE SANTA LEONOR,57-CALLE-SANTA-LEONOR,28037,446613.56,4476199.45,446613.56-4476199.45,Abierto,MANHATTAN,Anual,Abierta,"28,08","28,08",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,12,12
200000352,SAN-BLAS-CANILLEJAS,ROSAS,31 CALLE ESTOCOLMO,31-CALLE-ESTOCOLMO,28022,449034.55,4475292.41,449034.55-4475292.41,Abierto,CASA MANUELA,Anual,Abierta,"15,68","15,68",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,6
200001486,SAN-BLAS-CANILLEJAS,ROSAS,54 CALLE SUECIA,54-CALLE-SUECIA,28022,448734.55,4475335.42,448734.55-4475335.42,Abierto,METROPOLI,Anual,Abierta,"42,82","42,82",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,10
270529172,SAN-BLAS-CANILLEJAS,ROSAS,13 CALLE ALPES,13-CALLE-ALPES,28022,448701.56,4475520.42,448701.56-4475520.42,Abierto,PIAZZA ITALIA,Anual,Abierta,"53,08","53,08",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
200001245,SAN-BLAS-CANILLEJAS,ROSAS,75 CALLE SUECIA,75-CALLE-SUECIA,28022,448619.56,4475789.42,448619.56-4475789.42,Abierto,CERVECERÍA EL PEÑÓN,Anual,Abierta,"40,4","40,4",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,16
200000816,SAN-BLAS-CANILLEJAS,CANILLEJAS,25 CALLE TORRE ARIAS,25-CALLE-TORRE-ARIAS,28022,448173.57,4477359.43,448173.57-4477359.43,Abierto,CAFETERIA  VAPORETTO,Anual,Abierta,"31,08","31,08",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270359578,SAN-BLAS-CANILLEJAS,SIMANCAS,37 CALLE VALDECANILLAS,37-CALLE-VALDECANILLAS,28037,446813.56,4475885.45,446813.56-4475885.45,Abierto,EL RINCON DEL JAMON,Anual,Abierta,"53,76","53,76",Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,18,18
200001275,SAN-BLAS-CANILLEJAS,SIMANCAS,13 CALLE MIERES,13-CALLE-MIERES,28037,446585.56,4475576.45,446585.56-4475576.45,Abierto,RESTAURANTE,Anual,Abierta,"24,3","24,3",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,3,3
285016399,FUENCARRAL-EL-PARDO,VALVERDE,4 CALLE CAPISCOL,4-CALLE-CAPISCOL,28050,442831.63,4484364.53,442831.63-4484364.53,Abierto,CERVECERÍA BAMBERG,Anual,Abierta,"47,64","32,96",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,10
270553981,BARAJAS,CORRALEJOS,2 PASEO DOCE ESTRELLAS,2-PASEO-DOCE-ESTRELLAS,28042,447727.58,4479147.44,447727.58-4479147.44,Abierto,COZINA,Anual,Abierta,"52,25","38,14",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
280007506,CENTRO,PALACIO,10 CALLE CUCHILLEROS,10-CALLE-CUCHILLEROS,28005,439912.59,4473957.53,439912.59-4473957.53,Abierto,CANTINA LA TRAVIESA,Anual,Abierta,"9,07",9,Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,6,6
270354508,VILLAVERDE,LOS-ANGELES,13 CALLE LA CORTE DE FARAON,13-CALLE-LA-CORTE-DE-FARAON,28041,440839.55,4468098.51,440839.55-4468098.51,Abierto,FARAON,Anual,Abierta,"50,52","50,52",Superficie en parcela privada,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,8,8
270541050,SALAMANCA,GOYA,28 AVENIDA FELIPE II,28-AVENIDA-FELIPE-II,28009,442835.58,4475002.5,442835.58-4475002.5,Abierto,LIZARRAN,Anual,Abierta,"42,84","42,84",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
50001180,CHAMARTIN,HISPANOAMERICA,26 AVENIDA ALBERTO ALCOCER,26-AVENIDA-ALBERTO-ALCOCER,28036,441993.6,4478871.52,441993.6-4478871.52,Abierto,OFICINA DESPACHO TECNICO,Anual,Abierta,"30,13","30,13",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9
270491022,SALAMANCA,GUINDALERA,9 CALLE MARIA TERESA,9-CALLE-MARIA-TERESA,28028,443243.58,4476368.5,443243.58-4476368.5,Abierto,FRESNO,Anual,Abierta,"21,16","21,16",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,12,12
270244013,SALAMANCA,GOYA,7 CALLE FERNAN GONZALEZ,7-CALLE-FERNAN-GONZALEZ,28009,442818.58,4475079.5,442818.58-4475079.5,Abierto,EL RINCON DE DALI,Anual,Abierta,"5,23","5,23",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9
270377715,SALAMANCA,GOYA,147 CALLE ALCALA,147-CALLE-ALCALA,28009,442582.58,4475088.51,442582.58-4475088.51,Abierto,LA JARRA Y LA PIPA,Anual,Abierta,"26,1","26,1",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,15,15
40002353,SALAMANCA,GOYA,34 AVENIDA FELIPE II,34-AVENIDA-FELIPE-II,28009,442923.58,4475005.5,442923.58-4475005.5,Abierto,MANDARIZ CAFE,Anual,Abierta,"59,4","59,4",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,20,20
270492263,ARGANZUELA,PALOS-DE-MOGUER,50 CALLE GENERAL LACY,50-CALLE-GENERAL-LACY,28045,441350.58,4472506.52,441350.58-4472506.52,Abierto,CASA EGIDO,Anual,Abierta,"18,85","18,85",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
270478944,ARGANZUELA,CHOPERA,2 PLAZA GENERAL MAROTO,2-PLAZA-GENERAL-MAROTO,28045,440765.58,4471722.52,440765.58-4471722.52,Abierto,RESTAURANTE EL LUCA,Anual,Abierta,"75,18","75,18",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,16
20001104,ARGANZUELA,LEGAZPI,2 CALLE MANUEL ALEIXANDRE,2-CALLE-MANUEL-ALEIXANDRE,28045,441075.58,4471375.52,441075.58-4471375.52,Abierto,NEMRUT DÖNER KEBAP,Anual,Abierta,"5,76","5,76",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
280017942,ARGANZUELA,PALOS-DE-MOGUER,32 CALLE MURCIA,32-CALLE-MURCIA,28045,441383.58,4472937.52,441383.58-4472937.52,Abierto,EL PRINCIPADO,Anual,Abierta,"43,2","43,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,15,15
285005703,ARGANZUELA,DELICIAS,2 CALLE MEZQUITE,2-CALLE-MEZQUITE,28045,441985.58,4472018.51,441985.58-4472018.51,Abierto,PAQUITA BAR RESTAURANTE,Anual,Abierta,"61,07","61,07",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
270484266,ARGANZUELA,IMPERIAL,14 CALLE JUAN DUQUE,14-CALLE-JUAN-DUQUE,28005,438949.6,4473835.54,438949.6-4473835.54,Abierto,OBREOGAN,Anual,Abierta,"9,13","9,13",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,0
270501894,SAN-BLAS-CANILLEJAS,ROSAS,23 CALLE CRACOVIA,23-CALLE-CRACOVIA,28022,448683.55,4474956.42,448683.55-4474956.42,Abierto,LA CRIBA CERVECERIA,Anual,Abierta,"80,58","80,58",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,30,30
20000582,ARGANZUELA,PALOS-DE-MOGUER,38 PASEO SANTA MARIA DE LA CABEZA,38-PASEO-SANTA-MARIA-DE-LA-CABEZA,28045,440902.58,4472867.52,440902.58-4472867.52,Abierto,VEN Y VERAS,Anual,Abierta,"45,42","27,25",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,17,8
290000070,SALAMANCA,CASTELLANA,115 CALLE CASTELLO,115-CALLE-CASTELLO,28006,442269.59,4476457.51,442269.59-4476457.51,Abierto,MAMA NO LO SABE,Anual,Abierta,"21,29","21,29",Otros,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,6,6
50000971,CHAMARTIN,EL-VISO,197 CALLE SERRANO,197-CALLE-SERRANO,28002,442186.59,4478090.52,442186.59-4478090.52,Abierto,FIAT CAFE,Anual,Abierta,44,44,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
